code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600817,2019-06-10,7.730000,7.740000,7.620000,7.720000,0.000000,296800.000000,2283557.000000,1201842451.280000,1242225833.040000,0.001906,27.596600,2018-09-30,2018-10-27,-977.215190,56.045591,-303.937008,12.963896,7.720000
sh600817,2019-06-06,7.730000,7.790000,7.660000,7.720000,0.006519,394500.000000,3035516.000000,1201842451.280000,1242225833.040000,0.002534,27.596600,2018-09-30,2018-10-27,-977.215190,56.045591,-303.937008,12.963896,7.720000
sh600817,2019-06-05,7.790000,7.790000,7.660000,7.670000,-0.003896,456000.000000,3522381.000000,1194058497.580000,1234180328.940000,0.002929,27.417866,2018-09-30,2018-10-27,-970.886076,55.682602,-301.968504,12.879933,7.670000
sh600817,2019-06-04,7.850000,7.870000,7.670000,7.700000,-0.017857,670501.000000,5220701.000000,1198728869.800000,1239007631.400000,0.004307,27.525106,2018-09-30,2018-10-27,-974.683544,55.900396,-303.149606,12.930311,7.700000
sh600817,2019-06-03,8.020000,8.030000,7.830000,7.840000,-0.017544,398000.000000,3146515.000000,1220523940.160000,1261535042.880000,0.002557,28.025563,2018-09-30,2018-10-27,-992.405063,56.916766,-308.661417,13.165407,7.840000
sh600817,2019-05-31,8.040000,8.050000,7.950000,7.980000,0.001255,522800.000000,4188006.000000,1242319010.520000,1284062454.360000,0.003358,28.526019,2018-09-30,2018-10-27,-1010.126582,57.933137,-314.173228,13.400504,7.980000
sh600817,2019-05-30,8.130000,8.130000,7.970000,7.970000,-0.019680,716208.000000,5755833.000000,1240762219.780000,1282453353.540000,0.004601,28.490272,2018-09-30,2018-10-27,-1008.860759,57.860539,-313.779528,13.383711,7.970000
sh600817,2019-05-29,8.170000,8.190000,8.050000,8.130000,-0.001229,695200.000000,5635843.000000,1265670871.620000,1308198966.660000,0.004466,29.062223,2018-09-30,2018-10-27,-1029.113924,59.022106,-320.078740,13.652393,8.130000
sh600817,2019-05-28,8.100000,8.250000,8.080000,8.140000,0.004938,677300.000000,5550337.000000,1267227662.360000,1309808067.480000,0.004351,29.097969,2018-09-30,2018-10-27,-1030.379747,59.094704,-320.472441,13.669186,8.140000
sh600817,2019-05-27,7.960000,8.120000,7.910000,8.100000,0.026616,393266.000000,3146043.000000,1261000499.400000,1303371664.200000,0.002526,28.954982,2018-09-30,2018-10-27,-1025.316456,58.804312,-318.897638,13.602015,8.100000
