code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh603327,2019-06-10,25.760000,27.200000,25.200000,26.890000,0.086026,27145941.000000,712510390.000000,1371000000.000000,10783000000.000000,0.532425,26.890000,,,,,,,26.890000
sh603327,2019-06-06,26.510000,27.000000,24.760000,24.760000,-0.099964,25306373.000000,649528817.000000,1263000000.000000,9929000000.000000,0.496109,24.760000,,,,,,,24.760000
sh603327,2019-06-05,27.500000,28.680000,27.040000,27.510000,0.054427,36087935.000000,997241699.000000,1403000000.000000,11032000000.000000,0.707612,27.510000,,,,,,,27.510000
sh603327,2019-06-04,26.090000,26.090000,26.090000,26.090000,0.099916,9789278.000000,255402263.000000,1331000000.000000,10462000000.000000,0.191888,26.090000,,,,,,,26.090000
sh603327,2019-06-03,23.720000,23.720000,23.720000,23.720000,0.100186,378916.000000,8987888.000000,1210000000.000000,9512000000.000000,0.007428,23.720000,,,,,,,23.720000
sh603327,2019-05-31,21.560000,21.560000,21.560000,21.560000,0.100000,358568.000000,7730726.000000,1100000000.000000,8646000000.000000,0.007028,21.560000,,,,,,,21.560000
sh603327,2019-05-30,19.600000,19.600000,19.600000,19.600000,0.099888,291841.000000,5720084.000000,1000000000.000000,7859999999.999999,0.005720,19.600000,,,,,,,19.600000
sh603327,2019-05-29,17.820000,17.820000,17.820000,17.820000,0.100000,154156.000000,2747060.000000,909000000.000000,7145999999.999999,0.003022,17.820000,,,,,,,17.820000
sh603327,2019-05-28,16.200000,16.200000,16.200000,16.200000,0.099796,114274.000000,1851239.000000,826000000.000000,6495999999.999999,0.002241,16.200000,,,,,,,16.200000
sh603327,2019-05-27,14.730000,14.730000,14.730000,14.730000,0.100075,49977.000000,736161.000000,751000000.000000,5907000000.000000,0.000980,14.730000,,,,,,,14.730000
sh603327,2019-05-24,13.390000,13.390000,13.390000,13.390000,0.100247,28734.000000,384748.000000,683000000.000000,5369000000.000000,0.000563,13.390000,,,,,,,13.390000
sh603327,2019-05-23,10.140000,12.170000,10.140000,12.170000,0.440237,39256.000000,475513.000000,621000000.000000,4880000000.000000,0.000769,12.170000,,,,,,,12.170000
