code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600250,2019-06-06,7.390000,7.400000,7.120000,7.130000,-0.037787,1120900.000000,8096384.000000,1844477232.670000,1844477239.800000,0.004333,19.332706,2018-09-30,2018-10-31,9.699361,1.495258,-8.347969,4.135971,7.130000
sh600250,2019-06-05,7.200000,7.500000,7.200000,7.410000,0.033473,1612267.000000,11853859.000000,1916911121.190000,1916911128.600000,0.006232,20.091915,2018-09-30,2018-10-31,10.080261,1.553977,-8.675799,4.298393,7.410000
sh600250,2019-06-04,7.380000,7.460000,7.090000,7.170000,-0.032389,1364767.000000,9888535.000000,1854824931.030000,1854824938.200000,0.005276,19.441164,2018-09-30,2018-10-31,9.753775,1.503646,-8.394802,4.159174,7.170000
sh600250,2019-06-03,7.730000,7.730000,7.400000,7.410000,-0.031373,999000.000000,7489851.000000,1916911121.190000,1916911128.600000,0.003862,20.091915,2018-09-30,2018-10-31,10.080261,1.553977,-8.675799,4.298393,7.410000
sh600250,2019-05-31,7.710000,7.740000,7.590000,7.650000,0.000000,987500.000000,7562704.000000,1978997311.350000,1978997319.000000,0.003817,20.742665,2018-09-30,2018-10-31,10.406747,1.604309,-8.956797,4.437612,7.650000
sh600250,2019-05-30,7.810000,7.810000,7.610000,7.650000,-0.021739,998500.000000,7665764.000000,1978997311.350000,1978997319.000000,0.003860,20.742665,2018-09-30,2018-10-31,10.406747,1.604309,-8.956797,4.437612,7.650000
sh600250,2019-05-29,7.740000,7.820000,7.650000,7.820000,0.009032,846400.000000,6566783.000000,2022975029.380000,2022975037.200000,0.003272,21.203613,2018-09-30,2018-10-31,10.638008,1.639960,-9.155837,4.536226,7.820000
sh600250,2019-05-28,7.760000,7.870000,7.680000,7.750000,0.005188,1228612.000000,9546787.000000,2004866557.250000,2004866565.000000,0.004749,21.013811,2018-09-30,2018-10-31,10.542783,1.625280,-9.073879,4.495620,7.750000
sh600250,2019-05-27,7.600000,7.760000,7.510000,7.710000,0.015810,990712.000000,7616674.000000,1994518858.890000,1994518866.600000,0.003830,20.905352,2018-09-30,2018-10-31,10.488369,1.616892,-9.027046,4.472417,7.710000
sh600250,2019-05-24,7.570000,7.700000,7.350000,7.590000,0.002642,1376412.000000,10332164.000000,1963475763.810000,1963475771.400000,0.005321,20.579977,2018-09-30,2018-10-31,10.325126,1.591726,-8.886547,4.402808,7.590000
