code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz000963,2019-06-10,27.690000,27.900000,26.960000,27.790000,0.009811,12005927.000000,330809414.000000,40522672773.169998,40522672800.959999,0.008234,284.037806,2018-09-30,2018-10-26,18.060701,0.547748,10.911732,4.264494,27.790000
sz000963,2019-06-06,27.500000,27.900000,26.870000,27.520000,0.004746,15080679.000000,414790248.070000,40128965624.959999,40128965652.480003,0.010342,281.278172,2018-09-30,2018-10-26,17.885228,0.542426,10.805717,4.223061,27.520000
sz000963,2019-06-05,28.690000,28.760000,27.280000,27.390000,-0.038610,25552428.000000,707064740.490000,39939402923.970001,39939402951.360001,0.017524,279.949460,2018-09-30,2018-10-26,17.800741,0.539864,10.754673,4.203112,27.390000
sz000963,2019-06-04,29.260000,29.340000,28.230000,28.490000,-0.034237,18601875.000000,531415411.320000,41543395009.269997,41543395037.760002,0.012757,291.192410,2018-09-30,2018-10-26,18.515630,0.561545,11.186587,4.371912,28.490000
sz000963,2019-06-03,29.250000,29.740000,29.070000,29.500000,0.008202,12709194.000000,372418409.200000,43016151378.500000,43016151408.000000,0.008716,301.515483,2018-09-30,2018-10-26,19.172028,0.581453,11.583163,4.526901,29.500000
sz000963,2019-05-31,30.180000,30.290000,29.230000,29.260000,-0.025641,20985911.000000,621597204.820000,42666189468.980003,42666189498.239998,0.014392,299.062475,2018-09-30,2018-10-26,19.016053,0.576722,11.488927,4.490072,29.260000
sz000963,2019-05-30,30.220000,30.570000,29.850000,30.030000,-0.017343,13168630.000000,395851793.480000,43788983928.690002,43788983958.720001,0.009031,306.932541,2018-09-30,2018-10-26,19.516475,0.591899,11.791267,4.608231,30.030000
sz000963,2019-05-29,30.460000,30.760000,30.040000,30.560000,-0.015464,16011720.000000,486943517.920000,44561816478.879997,44561816509.440002,0.010981,312.349598,2018-09-30,2018-10-26,19.860922,0.602345,11.999372,4.689562,30.560000
sz000963,2019-05-28,30.720000,31.470000,30.360000,31.040000,0.010746,25880943.000000,801712625.320000,45261740297.919998,45261740328.959999,0.017749,317.255613,2018-09-30,2018-10-26,20.172873,0.611806,12.187844,4.763220,31.040000
sz000963,2019-05-27,33.110000,33.190000,29.740000,30.710000,-0.070521,45210637.000000,1378836828.380000,44780542672.330002,44780542703.040001,0.031005,313.882728,2018-09-30,2018-10-26,19.958406,0.605302,12.058269,4.712580,30.710000
sz000963,2019-05-24,33.800000,34.060000,32.850000,33.040000,-0.023063,13883101.000000,462273609.200000,48178089543.919998,48178089576.959999,0.009521,337.697341,2018-09-30,2018-10-26,21.472672,0.651227,12.973143,5.070129,33.040000
sz000963,2019-05-23,34.760000,34.760000,33.760000,33.820000,-0.035368,17215274.000000,587880933.010000,49315465749.860001,49315465783.680000,0.011806,345.669615,2018-09-30,2018-10-26,21.979593,0.666601,13.279409,5.189823,33.820000
sz000963,2019-05-22,35.740000,35.770000,34.800000,35.060000,-0.019301,13564370.000000,476587207.960000,51123602282.379997,51123602317.440002,0.009302,358.343486,2018-09-30,2018-10-26,22.785468,0.691042,13.766295,5.380106,35.060000
sz000963,2019-05-21,35.150000,36.180000,35.150000,35.750000,0.011888,15358591.000000,550652907.540000,52129742772.250000,52129742808.000000,0.010533,365.395882,2018-09-30,2018-10-26,23.233899,0.704642,14.037223,5.485990,35.750000
sz000963,2019-05-20,35.050000,35.780000,34.880000,35.330000,-0.001977,13254593.000000,466889455.900000,51517309430.589996,51517309465.919998,0.009090,361.103119,2018-09-30,2018-10-26,22.960941,0.696363,13.872310,5.421539,35.330000
sz000963,2019-05-17,36.120000,36.440000,35.050000,35.400000,-0.029605,18799075.000000,668917997.930000,51619381654.199997,51619381689.599998,0.012892,361.818579,2018-09-30,2018-10-26,23.006434,0.697743,13.899796,5.432281,35.400000
sz000963,2019-05-16,36.010000,36.500000,35.550000,36.480000,0.010246,17368578.000000,626033562.810000,53194210247.040001,53194210283.519997,0.011911,372.857112,2018-09-30,2018-10-26,23.708325,0.719030,14.323857,5.598011,36.480000
sz000963,2019-05-15,34.860000,36.140000,34.510000,36.110000,0.049709,23670079.000000,840581646.130000,52654685636.529999,52654685672.639999,0.016233,369.075393,2018-09-30,2018-10-26,23.467862,0.711737,14.178577,5.541233,36.110000
sz000963,2019-05-14,34.800000,35.230000,34.280000,34.400000,-0.022727,19345835.000000,670536535.650000,50161207031.199997,50161207065.599998,0.013267,351.597716,2018-09-30,2018-10-26,22.356535,0.678033,13.507146,5.278826,34.400000
sz000963,2019-05-13,35.800000,36.100000,34.920000,35.200000,-0.027624,17575940.000000,622334333.470000,51327746729.599998,51327746764.800003,0.012053,359.774407,2018-09-30,2018-10-26,22.876454,0.693801,13.821266,5.401590,35.200000
sz000963,2019-05-10,35.880000,36.780000,34.810000,36.200000,0.022021,26022576.000000,936507698.090000,52785921352.599998,52785921388.800003,0.017846,369.995270,2018-09-30,2018-10-26,23.526353,0.713511,14.213916,5.555044,36.200000
